"dev_os","temp","title","cam_vert","timestamp","id","comp_bar","pos_sat","pos_tech","pos_acc","Make and Model","cam_hoz","Azimuth","editor","Pitch","press","OS Version","Roll","Name","Tree type","Tree Species","Take photo","Grid reference","Other Known","geom"
"","","OBT Tree Survey","","2015-05-30T09:55:28.049Z","_u64roajqg","","","","-1","MOTOROLA XT1068","","57.148356710036765","35cf4469-162e-4f6d-8eae-ed886121088d.json","-22.353537464652373","","5.0.2","6.20607295064002","obt (19)","Coniferous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (19)/1432979707188.jpg'>","682963",,"-2.421975999999996,53.82556399999991"
"","","OBT Tree Survey","","2015-06-13T14:42:02.493Z","_eu95mdwt4","","","","-1","MOTOROLA XT1068","","139.64047184486435","35cf4469-162e-4f6d-8eae-ed886121088d.json","-67.41242348527344","","5.0.2","-47.9184352166534","scott (6)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (6)/1434206507560.jpg'>","",,"-3.9937856000000216,52.61989570000025"
"","","OBT Tree Survey","","2015-05-30T14:04:58.546Z","_wuolw7v27","","","","-1","MOTOROLA XT1068","","115.9137060645607","35cf4469-162e-4f6d-8eae-ed886121088d.json","-14.728807756417671","","5.0.2","-2.0326090151522","Hahn (14)","Coniferous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (14)/1432994682175.jpg'>","Xxxx",,"-3.851755799999975,52.621070199999735"
"","","OBT Tree Survey","","2015-07-09T08:43:30.799Z","_s3loegk64","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"st Chris bonnington (3)","Deciduous","Dont know","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/st Chris bonnington (3)/1436431403528.jpg'>","Placeholder","Type species name in here","-2.421975999999983,53.82556400000015"
"","","OBT Tree Survey","","2015-06-03T12:34:30.722Z","_hmhw33k5y","","","","-1","MOTOROLA XT1068","","10.095347442359007","35cf4469-162e-4f6d-8eae-ed886121088d.json","-14.645723627806344","","5.0.2","4.647970624063534","hahn (18)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (18)/1433334853326.jpg'>","Xxxx",,"-3.8517067000000407,52.62055929999974"
"","","OBT Tree Survey","","2015-06-17T19:12:56.215Z","_vpaaaica8","","","","-1","MOTOROLA XT1068","","-58.68699342436554","35cf4469-162e-4f6d-8eae-ed886121088d.json","-45.12759943121868","","5.0.2","-2.7263109883456096","Andy (7)","Coniferous","Sitka spruce","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (7)/1434568369453.jpg'>","",,"-4.025329999999957,52.547504199999715"
"","","OBT Tree Survey","","2015-05-30T14:01:03.490Z","_hafb4pxo3","","","","-1","MOTOROLA XT1068","","27.378362495510892","35cf4469-162e-4f6d-8eae-ed886121088d.json","-22.80059554394451","","5.0.2","-8.849993074575059","Hahn (20)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (20)/1432994452253.jpg'>","Xxxx",,"-3.851842800000008,52.62133750000015"
"","","OBT Tree Survey","","2015-06-17T19:23:10.230Z","_mkt7c47f0","","","","-1","MOTOROLA XT1068","","-164.581071523706","35cf4469-162e-4f6d-8eae-ed886121088d.json","-82.25445187246781","","5.0.2","-17.102728794914814","Andy (43)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (43)/1434568985778.jpg'>","",,"-4.026778299999959,52.54891760000019"
"","","OBT Tree Survey","","2015-06-03T12:29:48.974Z","_sqkh3s3a1","","","","-1","MOTOROLA XT1068","","109.32811279891527","35cf4469-162e-4f6d-8eae-ed886121088d.json","-32.990213257228035","","5.0.2","0","hahn (38)",,"Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (38)/1433334561099.jpg'>","",,"-3.8526439999999726,52.620829599999794"
"","","OBT Tree Survey","","2015-06-03T12:41:31.389Z","_gwr57j4sm","","","","-1","MOTOROLA XT1068","","29.433129284660847","35cf4469-162e-4f6d-8eae-ed886121088d.json","-13.561102394213012","","5.0.2","-4.5394807530606975","Hahn (52)",,"Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (52)/1433335285148.jpg'>","",,"-3.8520332999999556,52.62111320000012"
"","","OBT Tree Survey","","2015-06-03T12:45:53.706Z","_zku4p1w5q","","","","-1","MOTOROLA XT1068","","36.95294899479145","35cf4469-162e-4f6d-8eae-ed886121088d.json","-38.61120622714924","","5.0.2","3.9502155739279563","hahn (16)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (16)/1433335542565.jpg'>","Xxxx",,"-3.8527453999999604,52.62075029999994"
"","","OBT Tree Survey","","2015-06-03T11:23:28.415Z","_ifp87vvax","","","","-1","MOTOROLA XT1068","","131.4005179697826","35cf4469-162e-4f6d-8eae-ed886121088d.json","-76.19044600279042","","5.0.2","-29.74487960894774","hahn (23)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (23)/1433330592239.jpg'>","Xxxx",,"-3.8533292999999897,52.6212942000002"
"","","OBT Tree Survey","","2015-05-30T10:15:42.105Z","_buuxxd8uw","","","","-1","MOTOROLA XT1068","","41.67706640970369","35cf4469-162e-4f6d-8eae-ed886121088d.json","-25.598379339312427","","5.0.2","9.308042635789038","obt (13)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (13)/1432980926769.jpg'>","680964",,"-3.94622370000001,52.549425799999966"
"","","OBT Tree Survey","","2015-06-17T18:48:26.707Z","_zmsgocym2","","","","-1","MOTOROLA XT1068","","128.55120893486344","35cf4469-162e-4f6d-8eae-ed886121088d.json","-81.48239460944626","","5.0.2","12.362492987334985","Andy (28)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (28)/1434566901034.jpg'>","",,"-4.021895800000011,52.54816590000001"
"","","OBT Tree Survey","","2015-06-17T19:00:30.048Z","_nvhiai7r8","","","","-1","MOTOROLA XT1068","","-9.793529066898959","35cf4469-162e-4f6d-8eae-ed886121088d.json","-70.34601022436142","","5.0.2","-1.6748379434548197","Andy (19)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (19)/1434567620072.jpg'>","",,"-4.015459100000004,52.50604730000022"
"","","OBT Tree Survey","","2015-06-17T19:20:12.653Z","_i5062buor","","","","-1","MOTOROLA XT1068","","-169.07509011076425","35cf4469-162e-4f6d-8eae-ed886121088d.json","-84.38706232758841","","5.0.2","-50.79279397035362","Andy (55)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (55)/1434568801469.jpg'>","",,"-4.028397914015312,52.54692321626964"
"","","OBT Tree Survey","","2015-06-03T12:46:14.847Z","_4dt30xxhs","","","","-1","MOTOROLA XT1068","","45.05455055804539","35cf4469-162e-4f6d-8eae-ed886121088d.json","-43.94815212005712","","5.0.2","-5.433737357409781","Hahn (49)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (49)/1433335569764.jpg'>","",,"-3.8519032000000433,52.62106709999997"
"","","OBT Tree Survey","","2015-07-08T13:30:23.883Z","_cxe1tdj8j","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"obt (59)","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (59)/1436362213999.jpg'>","",,"-4.0252989,52.547547"
"","","OBT Tree Survey","","2015-09-11T13:54:40.724Z","_evne4b9wy","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"iol","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/iol/1441979629284.jpg'>","Placeholder","Type species name in here","-2.970548800000031,54.40722660000015"
"","","OBT Tree Survey","","2015-06-17T19:21:21.695Z","_ym087wrjg","","","","-1","MOTOROLA XT1068","","179.90864439861824","35cf4469-162e-4f6d-8eae-ed886121088d.json","-84.15326495229887","","5.0.2","-95.82633828160664","Andy (50)","Coniferous","Sitka spruce","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (50)/1434568877150.jpg'>","",,"-4.015459099999961,52.50604729999988"
"","","OBT Tree Survey","","2015-06-03T12:55:44.276Z","_pzwmm9pte","","","","-1","MOTOROLA XT1068","","-53.63681643885523","35cf4469-162e-4f6d-8eae-ed886121088d.json","-54.491385802145125","","5.0.2","8.075895292538956","hahn (14)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (14)/1433336136442.jpg'>","Xxxx",,"-3.8525152999999994,52.62088600000023"
"","","OBT Tree Survey","","2015-05-12T11:25:31.641Z","_igxmi6cze","","","","-1","MOTOROLA XT1068","","63.65339472461106","35cf4469-162e-4f6d-8eae-ed886121088d.json","-33.627804586059554","","4.4.4","0.2683623746776058","Kenno king","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Kenno king/1431429886071.jpg'>","Challange wall abeedovey",,"-4.006748199999975,52.508213199999894"
"","","OBT Tree Survey","","2015-06-13T14:12:54.016Z","_w2awkl595","","","","-1","MOTOROLA XT1068","","-149.01166897104025","35cf4469-162e-4f6d-8eae-ed886121088d.json","-43.812945110342135","","5.0.2","-1.320706081924587","scott (14)",,,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (14)/1434204746091.jpg'>","",,"-3.995636899999991,52.62211139999994"
"","","OBT Tree Survey","","2015-06-17T18:46:23.946Z","_ualb0cxo3","","","","-1","MOTOROLA XT1068","","168.87215153014483","35cf4469-162e-4f6d-8eae-ed886121088d.json","-77.83063396969894","","5.0.2","-11.093722169755294","Andy (30)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (30)/1434566773765.jpg'>","",,"-4.008937400000018,52.50609260000016"
"","","OBT Tree Survey","","2015-09-23T11:52:06.691Z","_mie7oqpkk","","","","-1","MOTOROLA XT1068","","112.11013764032067","35cf4469-162e-4f6d-8eae-ed886121088d.json","-19.049394180070976","","4.4.4","-0.5717951560614354","obt staff (58)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt staff (58)/1443009116004.jpg'>","630 966","Type species name in here","-4.021886200000004,52.550696200000225"
"","","OBT Tree Survey","","2015-06-17T18:47:41.144Z","_nsdmjlz2u","","","","-1","MOTOROLA XT1068","","127.66481430513585","35cf4469-162e-4f6d-8eae-ed886121088d.json","-64.55105916646916","","5.0.2","-0.26403398241494824","Andy (29)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (29)/1434566853009.jpg'>","",,"-4.022738300000021,52.54773090000018"
"","","OBT Tree Survey","","2015-06-11T13:40:53.483Z","_x7rq7vd17","","","","-1","MOTOROLA XT1068","","35.54758634664255","35cf4469-162e-4f6d-8eae-ed886121088d.json","-18.46862661003938","","5.0.2","10.452761850115666","obt (30)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (30)/1434030029037.jpg'>","730114",,"-3.8798987999999848,52.68623329999991"
"","","OBT Tree Survey","","2015-06-17T19:21:52.448Z","_sz7g09erg","","","","-1","MOTOROLA XT1068","","119.08885610402452","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.21397967002352","","5.0.2","-138.94518590811373","Andy (51)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (51)/1434568905695.jpg'>","",,"-4.015459099999961,52.50604729999988"
"","","OBT Tree Survey","","2015-05-30T10:36:55.473Z","_4ms9ntba9","","","","-1","MOTOROLA XT1068","","173.56465541448367","35cf4469-162e-4f6d-8eae-ed886121088d.json","-28.02413809851538","","5.0.2","6.030009456857308","obt (9)","Coniferous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (9)/1432982186982.jpg'>","681963",,"-3.9484032999999994,52.546576100000024"
"","","OBT Tree Survey","","2015-06-03T12:38:13.714Z","_cbqepfabp","","","","-1","MOTOROLA XT1068","","-9.333673774423158","35cf4469-162e-4f6d-8eae-ed886121088d.json","-22.267792977359324","","5.0.2","13.73357491603959","Hahn (34)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (34)/1433335077560.jpg'>","Xxxx",,"-3.851574100000007,52.62059769999988"
"","","OBT Tree Survey","","2015-06-13T14:11:34.205Z","_74b8p3kik","","","","-1","MOTOROLA XT1068","","175.57301789841256","35cf4469-162e-4f6d-8eae-ed886121088d.json","-32.67394476280518","","5.0.2","3.4336302243099093","scott (15)",,,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (15)/1434204655763.jpg'>","",,"-3.994901300000022,52.62211080000022"
"","","OBT Tree Survey","","2015-06-17T19:27:15.795Z","_aafwbgekx","","","","-1","MOTOROLA XT1068","","-176.09373786035601","35cf4469-162e-4f6d-8eae-ed886121088d.json","-30.41176903422403","","5.0.2","-5.030185448696509","Andy (38)","Deciduous","Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (38)/1434569230495.jpg'>","",,"-4.025333499999985,52.54750520000022"
"","","OBT Tree Survey","","2015-06-13T14:23:45.296Z","_a0yh4cnv3","","","","-1","MOTOROLA XT1068","","158.5664206009711","35cf4469-162e-4f6d-8eae-ed886121088d.json","-24.75576451461734","","5.0.2","0.915607989137954","scott (10)",,,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (10)/1434205417552.jpg'>","",,"-3.9944669000000306,52.62111829999987"
"","","OBT Tree Survey","","2015-06-11T14:00:26.170Z","_3j7t87q0y","","","","-1","MOTOROLA XT1068","","-76.57589406822174","35cf4469-162e-4f6d-8eae-ed886121088d.json","-16.98760595645425","","5.0.2","9.757964271890703","obt (23)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (23)/1434031210928.jpg'>","731115",,"-3.8773151999999933,52.687178400000064"
"","","OBT Tree Survey","","2015-06-03T12:57:30.633Z","_1dvzg74r6","","","","-1","MOTOROLA XT1068","","90.53489510894937","35cf4469-162e-4f6d-8eae-ed886121088d.json","-68.39271955571034","","5.0.2","35.016508402822794","Hahn (17)","Deciduous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (17)/1433336246758.jpg'>","",,"-3.8518711000000216,52.621490000000186"
"","","OBT Tree Survey","","2015-09-23T12:17:18.907Z","_8jxgq23yy","","","","-1","MOTOROLA XT1068","","129.91167333450323","35cf4469-162e-4f6d-8eae-ed886121088d.json","-38.24620091790376","","4.4.4","5.089251217091487","staff obt (9)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/staff obt (9)/1443010629917.jpg'>","Placeholder","Type species name in here","-4.019060189999963,52.55476148000027"
"","","OBT Tree Survey","","2015-06-02T14:11:13.390Z","_il8yh3wxs","","","","-1","SAMSUNG SM-T230","",,"35cf4469-162e-4f6d-8eae-ed886121088d.json",,"","4.4.2",,"BMS tenzing (4)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/BMS tenzing (4)/1433254143621.jpg'>","Near Welsh coast",,"-2.421976,53.825563999999986"
"","","OBT Tree Survey","","2015-06-03T12:39:30.911Z","_qdm7x1qc5","","","","-1","MOTOROLA XT1068","","88.65375172850115","35cf4469-162e-4f6d-8eae-ed886121088d.json","-33.613249452938256","","5.0.2","24.285823594058368","Hahn (57)","Deciduous","Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (57)/1433335161870.jpg'>","",,"-3.8519883999999864,52.62115130000002"
"","","OBT Tree Survey","","2015-06-17T19:10:19.391Z","_jm1u76zgg","","","","-1","MOTOROLA XT1068","","117.7597559330534","35cf4469-162e-4f6d-8eae-ed886121088d.json","-87.80741615825569","","5.0.2","96.00900486076945","Andy (10)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (10)/1434568214955.jpg'>","",,"-4.0154590999999575,52.50604730000025"
"","","OBT Tree Survey","","2015-06-19T12:08:50.774Z","_ar4m2r9jl","","","","-1","MOTOROLA XT1068","","-127.76887906733016","35cf4469-162e-4f6d-8eae-ed886121088d.json","-21.69320843607388","","5.0.2","-0.498211607142184","obt (44)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (44)/1434715717419.jpg'>","Xxxxxx","Type species name in here","-4.0227848999999924,52.54825140000025"
"","","OBT Tree Survey","","2015-06-03T12:29:48.974Z","_sqkh3s3a1","","","","-1","MOTOROLA XT1068","","109.32811279891527","35cf4469-162e-4f6d-8eae-ed886121088d.json","-32.990213257228035","","5.0.2","0","hahn (31)",,"Birch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (31)/1433334561099.jpg'>","",,"-3.8526439999999726,52.620829599999794"
"","","OBT Tree Survey","","2015-06-03T12:59:57.569Z","_uqzqfj99d","","","","-1","MOTOROLA XT1068","","158.36589990731787","35cf4469-162e-4f6d-8eae-ed886121088d.json","-59.55770593975877","","5.0.2","-4.445149010433652","Hahn (18)","Deciduous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (18)/1433336393288.jpg'>","",,"-3.8522101999999987,52.621732300000176"
"","","OBT Tree Survey","","2015-09-23T12:16:16.980Z","_bg2tgkfc4","","","","-1","MOTOROLA XT1068","","132.88626169917882","35cf4469-162e-4f6d-8eae-ed886121088d.json","-34.51888131046317","","4.4.4","3.422703842628593","staff obt (10)","Deciduous","Other","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/staff obt (10)/1443010555253.jpg'>","Placeholder","Hawthorne","-4.019187919999995,52.55476105000021"
"","","OBT Tree Survey","","2015-05-30T13:49:00.371Z","_goy8wfqox","","","","-1","MOTOROLA XT1068","","98.40609390093128","35cf4469-162e-4f6d-8eae-ed886121088d.json","-68.95913348320116","","5.0.2","-42.92996899029415","Hahn (25)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (25)/1432993731043.jpg'>","Xxxx",,"-3.8526104999999613,52.62119400000021"
"","","OBT Tree Survey","","2015-06-17T19:02:05.301Z","_9gjqglr9u","","","","-1","MOTOROLA XT1068","","86.77286789524138","35cf4469-162e-4f6d-8eae-ed886121088d.json","-81.63688665828278","","5.0.2","-13.650419070441977","Andy (18)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (18)/1434567721319.jpg'>","",,"-4.015459100000004,52.50604730000022"
"","","OBT Tree Survey","","2015-06-19T11:54:14.015Z","_izccpaon6","","","","-1","MOTOROLA XT1068","","148.88749613192942","35cf4469-162e-4f6d-8eae-ed886121088d.json","-7.276472022834092","","5.0.2","-0.9004489178836396","obt (46)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (46)/1434714818813.jpg'>","Xxxxxxr","Type species name in here","-4.0229477,52.5478245"
"","","OBT Tree Survey","","2015-06-19T12:12:30.622Z","_gwi4kpbh5","","","","-1","MOTOROLA XT1068","","125.05726664607842","35cf4469-162e-4f6d-8eae-ed886121088d.json","-28.11575313340005","","5.0.2","-0.8892200868881387","OB staff","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/OB staff/1434714934849.jpg'>","",,"-4.0227353999999655,52.54837810000006"
"","","OBT Tree Survey","","2015-06-17T19:07:58.685Z","_3bk2mtd2i","","","","-1","MOTOROLA XT1068","","157.74932507056246","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.61572456681449","","5.0.2","12.528808947398442","Andy (13)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (13)/1434568073960.jpg'>","",,"-4.015459099999959,52.50604730000022"
"","","OBT Tree Survey","","2015-06-17T19:31:29.740Z","_0wbxxq2q8","","","","-1","MOTOROLA XT1068","","148.35662650887937","35cf4469-162e-4f6d-8eae-ed886121088d.json","-25.913580616677468","","5.0.2","1.5974762327074936","Andy (62)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (62)/1434569483532.jpg'>","",,"-4.025220300000041,52.54751469999985"
"","","OBT Tree Survey","","2015-06-03T12:12:48.151Z","_4vqkla4rz","","","","-1","MOTOROLA XT1068","","-64.8075191094248","35cf4469-162e-4f6d-8eae-ed886121088d.json","-39.44045949428048","","5.0.2","14.316759519263728","hahn (46)","Coniferous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (46)/1433333529270.jpg'>","",,"-3.8534505,52.621314899999994"
"","","OBT Tree Survey","","2015-06-03T12:14:13.209Z","_ir3a2jxay","","","","-1","MOTOROLA XT1068","","109.45338529848247","35cf4469-162e-4f6d-8eae-ed886121088d.json","-74.52079259980246","","5.0.2","31.82744526801965","hahn (22)","Coniferous","Douglas fir","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahn (22)/1433333615444.jpg'>","Xxxx",,"-3.8529502,52.6209357"
"","","OBT Tree Survey","","2015-09-23T12:02:39.917Z","_lw5pphj6o","","","","-1","MOTOROLA XT1068","","-117.91303903840682","35cf4469-162e-4f6d-8eae-ed886121088d.json","-30.657843674546665","","5.0.2","4.579448458762673","obt staff (70)","Coniferous","Holly","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt staff (70)/1443009704605.jpg'>","Placeholder","Type species name in here","-4.021199300000024,52.55172519999997"
"","","OBT Tree Survey","","2015-06-03T11:22:25.544Z","_2jwa01pe3","","","","-1","MOTOROLA XT1068","","147.2493845425286","35cf4469-162e-4f6d-8eae-ed886121088d.json","-14.178751278215389","","5.0.2","18.847681618407577","hahb (2)","Deciduous","Larch","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/hahb (2)/1433330520117.jpg'>","Xxxx",,"-3.8536594999999783,52.62132100000007"
"","","OBT Tree Survey","","2015-06-17T19:21:52.448Z","_sz7g09erg","","","","-1","MOTOROLA XT1068","","119.08885610402452","35cf4469-162e-4f6d-8eae-ed886121088d.json","-85.21397967002352","","5.0.2","-138.94518590811373","Andy (48)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (48)/1434568905695.jpg'>","",,"-4.015459099999961,52.50604729999988"
"","","OBT Tree Survey","","2015-06-17T18:50:27.998Z","_m4x5xu18q","","","","-1","MOTOROLA XT1068","","101.90187351060301","35cf4469-162e-4f6d-8eae-ed886121088d.json","-76.8118292927215","","5.0.2","5.463843123723904","Andy (26)","Deciduous",,"<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (26)/1434567023612.jpg'>","",,"-4.021533399999981,52.54818750000008"
"","","OBT Tree Survey","","2015-09-11T13:54:05.887Z","_9dm3rtd6b","","","","-1","MOTOROLA XT1068","","136.28820133984374","35cf4469-162e-4f6d-8eae-ed886121088d.json","-26.5608486160156","","5.0.2","1.0970192008756678","iol workshop 2",,"Hazel","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/iol workshop 2/1441979616527.jpg'>","371 017 216°","Type species name in here","-2.97044820000002,54.40710619999999"
"","","OBT Tree Survey","","2015-05-30T13:47:33.419Z","_7okm2uhz4","","","","-1","MOTOROLA XT1068","","-29.65658916864157","35cf4469-162e-4f6d-8eae-ed886121088d.json","-66.33944174779944","","5.0.2","-17.037766865718822","Hahn (26)","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Hahn (26)/1432993635180.jpg'>","Xxxx",,"-3.852312400000019,52.621276900000076"
"","","OBT Tree Survey","","2015-06-13T14:39:34.337Z","_vgbkbhm43","","","","-1","MOTOROLA XT1068","","-110.86862098507663","35cf4469-162e-4f6d-8eae-ed886121088d.json","-48.25206946704101","","5.0.2","8.426968723424903","scoot","Deciduous","Oak","<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scoot/1434206368107.jpg'>","",,"-2.4219759999999746,53.825563999999986"
